timestamp,room,device,power_watts,temperature,humidity,is_device_on,hour,day_of_week,month,day,is_weekend,date,energy_kwh,time_period,room_encoded,device_encoded
2025-12-03 00:15:00,Office,AC,50.0,6.8,47.7,0,0,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 00:15:00,Office,Fan,5.0,8.6,55.9,0,0,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 00:15:00,Office,Lights,84.6,7.4,50.4,1,0,2,12,3,0,2025-12-03,0.0212,Night,4,3
2025-12-03 00:15:00,Bathroom,Lights,38.7,7.8,69.0,1,0,2,12,3,0,2025-12-03,0.0097,Night,0,3
2025-12-03 00:15:00,Bathroom,Heater,10.0,8.7,72.1,0,0,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 00:30:00,Living Room,AC,50.0,13.5,61.3,0,0,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 00:30:00,Living Room,Fan,5.0,13.3,55.8,0,0,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 00:30:00,Living Room,Lights,2.0,13.0,63.0,0,0,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 00:30:00,Bedroom,AC,50.0,11.2,60.6,0,0,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 00:30:00,Bedroom,Fan,5.0,11.5,56.6,0,0,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 00:30:00,Bedroom,Lights,52.3,11.1,66.7,1,0,2,12,3,0,2025-12-03,0.0131,Night,1,3
2025-12-03 00:30:00,Kitchen,Lights,2.0,17.0,72.5,0,0,2,12,3,0,2025-12-03,0.0005,Night,2,3
2025-12-03 00:30:00,Kitchen,Heater,10.0,15.7,69.5,0,0,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 00:30:00,Office,AC,50.0,12.0,56.5,0,0,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 00:30:00,Office,Fan,5.0,15.0,50.1,0,0,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 00:30:00,Office,Lights,84.6,13.9,58.5,1,0,2,12,3,0,2025-12-03,0.0212,Night,4,3
2025-12-03 00:30:00,Bathroom,Lights,45.4,14.0,77.8,1,0,2,12,3,0,2025-12-03,0.0113,Night,0,3
2025-12-03 00:30:00,Bathroom,Heater,10.0,15.0,76.1,0,0,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 00:45:00,Living Room,AC,50.0,21.1,76.3,0,0,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 00:45:00,Living Room,Fan,5.0,21.1,69.6,0,0,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 00:45:00,Living Room,Lights,2.0,20.9,66.1,0,0,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 00:45:00,Bedroom,AC,50.0,19.3,74.1,0,0,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 00:45:00,Bedroom,Fan,5.0,19.6,70.8,0,0,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 00:45:00,Bedroom,Lights,53.4,19.5,73.6,1,0,2,12,3,0,2025-12-03,0.0134,Night,1,3
2025-12-03 00:45:00,Kitchen,Lights,66.4,24.6,76.8,1,0,2,12,3,0,2025-12-03,0.0166,Night,2,3
2025-12-03 00:45:00,Kitchen,Heater,10.0,22.9,71.4,0,0,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 00:45:00,Office,AC,50.0,20.0,70.7,0,0,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 00:45:00,Office,Fan,5.0,21.6,61.7,0,0,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 00:45:00,Office,Lights,88.2,21.6,61.1,1,0,2,12,3,0,2025-12-03,0.022,Night,4,3
2025-12-03 00:45:00,Bathroom,Lights,38.3,22.6,81.9,1,0,2,12,3,0,2025-12-03,0.0096,Night,0,3
2025-12-03 00:45:00,Bathroom,Heater,10.0,22.6,82.1,0,0,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 01:00:00,Living Room,AC,50.0,3.4,54.2,0,1,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 01:00:00,Living Room,Fan,5.0,5.4,54.1,0,1,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 01:00:00,Living Room,Lights,2.0,2.8,41.4,0,1,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 01:00:00,Bedroom,AC,50.0,0.2,57.1,0,1,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 01:00:00,Bedroom,Fan,5.0,3.1,52.5,0,1,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 01:00:00,Bedroom,Lights,2.0,1.2,45.6,0,1,2,12,3,0,2025-12-03,0.0005,Night,1,3
2025-12-03 01:00:00,Kitchen,Lights,77.4,7.4,52.9,1,1,2,12,3,0,2025-12-03,0.0194,Night,2,3
2025-12-03 01:00:00,Kitchen,Heater,10.0,6.0,46.9,0,1,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 01:00:00,Office,AC,50.0,2.0,44.5,0,1,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 01:00:00,Office,Fan,5.0,5.5,49.4,0,1,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 01:00:00,Office,Lights,83.5,3.5,38.3,1,1,2,12,3,0,2025-12-03,0.0209,Night,4,3
2025-12-03 01:00:00,Bathroom,Lights,36.9,3.7,55.7,1,1,2,12,3,0,2025-12-03,0.0092,Night,0,3
2025-12-03 01:00:00,Bathroom,Heater,10.0,5.2,53.4,0,1,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 01:15:00,Living Room,AC,50.0,16.3,72.9,0,1,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 01:15:00,Living Room,Fan,5.0,15.7,72.9,0,1,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 01:15:00,Living Room,Lights,2.0,15.7,87.0,0,1,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 01:15:00,Bedroom,AC,50.0,15.6,74.1,0,1,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 01:15:00,Bedroom,Fan,5.0,15.5,72.2,0,1,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 01:15:00,Bedroom,Lights,49.6,12.2,84.9,1,1,2,12,3,0,2025-12-03,0.0124,Night,1,3
2025-12-03 01:15:00,Kitchen,Lights,2.0,18.8,92.5,0,1,2,12,3,0,2025-12-03,0.0005,Night,2,3
2025-12-03 01:15:00,Kitchen,Heater,10.0,20.5,86.1,0,1,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 01:15:00,Office,AC,50.0,16.5,66.4,0,1,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 01:15:00,Office,Fan,5.0,16.4,68.0,0,1,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 01:15:00,Office,Lights,2.0,14.5,81.0,0,1,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 01:15:00,Bathroom,Lights,46.2,15.5,95.0,1,1,2,12,3,0,2025-12-03,0.0116,Night,0,3
2025-12-03 01:15:00,Bathroom,Heater,10.0,16.9,93.1,0,1,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 01:30:00,Living Room,AC,50.0,4.8,39.4,0,1,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 01:30:00,Living Room,Fan,5.0,4.3,34.0,0,1,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 01:30:00,Living Room,Lights,2.0,3.0,41.0,0,1,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 01:30:00,Bedroom,AC,50.0,2.1,45.6,0,1,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 01:30:00,Bedroom,Fan,70.1,2.0,40.1,1,1,2,12,3,0,2025-12-03,0.0175,Night,1,1
2025-12-03 01:30:00,Bedroom,Lights,2.0,1.3,45.8,0,1,2,12,3,0,2025-12-03,0.0005,Night,1,3
2025-12-03 01:30:00,Kitchen,Lights,2.0,6.3,51.7,0,1,2,12,3,0,2025-12-03,0.0005,Night,2,3
2025-12-03 01:30:00,Kitchen,Heater,10.0,7.2,46.9,0,1,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 01:30:00,Office,AC,50.0,3.9,36.5,0,1,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 01:30:00,Office,Fan,5.0,4.0,31.2,0,1,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 01:30:00,Office,Lights,88.5,3.5,34.9,1,1,2,12,3,0,2025-12-03,0.0221,Night,4,3
2025-12-03 01:30:00,Bathroom,Lights,40.7,2.8,55.3,1,1,2,12,3,0,2025-12-03,0.0102,Night,0,3
2025-12-03 01:30:00,Bathroom,Heater,10.0,5.1,50.3,0,1,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 01:45:00,Living Room,AC,50.0,23.5,68.5,0,1,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 01:45:00,Living Room,Fan,67.3,21.6,66.2,1,1,2,12,3,0,2025-12-03,0.0168,Night,3,1
2025-12-03 01:45:00,Living Room,Lights,2.0,23.3,73.6,0,1,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 01:45:00,Bedroom,AC,50.0,20.3,72.6,0,1,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 01:45:00,Bedroom,Fan,5.0,19.6,71.9,0,1,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 01:45:00,Bedroom,Lights,53.0,21.0,76.9,1,1,2,12,3,0,2025-12-03,0.0132,Night,1,3
2025-12-03 01:45:00,Kitchen,Lights,62.8,26.5,79.9,1,1,2,12,3,0,2025-12-03,0.0157,Night,2,3
2025-12-03 01:45:00,Kitchen,Heater,10.0,26.6,81.2,0,1,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 01:45:00,Office,AC,50.0,22.9,59.0,0,1,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 01:45:00,Office,Fan,5.0,22.9,60.3,0,1,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 01:45:00,Office,Lights,87.5,23.8,68.7,1,1,2,12,3,0,2025-12-03,0.0219,Night,4,3
2025-12-03 01:45:00,Bathroom,Lights,2.0,25.6,89.6,0,1,2,12,3,0,2025-12-03,0.0005,Night,0,3
2025-12-03 01:45:00,Bathroom,Heater,10.0,24.2,93.0,0,1,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 02:00:00,Living Room,AC,50.0,17.2,66.5,0,2,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 02:00:00,Living Room,Fan,5.0,17.0,64.7,0,2,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 02:00:00,Living Room,Lights,65.6,17.4,77.0,1,2,2,12,3,0,2025-12-03,0.0164,Night,3,3
2025-12-03 02:00:00,Bedroom,AC,1469.1,15.1,68.1,1,2,2,12,3,0,2025-12-03,0.3673,Night,1,0
2025-12-03 02:00:00,Bedroom,Fan,5.0,15.2,67.1,0,2,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 02:00:00,Bedroom,Lights,54.9,15.4,79.6,1,2,2,12,3,0,2025-12-03,0.0137,Night,1,3
2025-12-03 02:00:00,Kitchen,Lights,71.2,20.9,84.6,1,2,2,12,3,0,2025-12-03,0.0178,Night,2,3
2025-12-03 02:00:00,Kitchen,Heater,10.0,22.3,76.8,0,2,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 02:00:00,Office,AC,50.0,18.2,60.1,0,2,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 02:00:00,Office,Fan,5.0,17.2,60.7,0,2,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 02:00:00,Office,Lights,2.0,17.4,68.9,0,2,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 02:00:00,Bathroom,Lights,41.6,18.6,92.4,1,2,2,12,3,0,2025-12-03,0.0104,Night,0,3
2025-12-03 02:00:00,Bathroom,Heater,10.0,20.2,86.2,0,2,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 02:15:00,Living Room,AC,50.0,21.8,73.9,0,2,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 02:15:00,Living Room,Fan,5.0,20.4,65.2,0,2,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 02:15:00,Living Room,Lights,58.8,18.5,68.8,1,2,2,12,3,0,2025-12-03,0.0147,Night,3,3
2025-12-03 02:15:00,Bedroom,AC,1267.2,19.2,77.0,1,2,2,12,3,0,2025-12-03,0.3168,Night,1,0
2025-12-03 02:15:00,Bedroom,Fan,5.0,19.0,66.8,0,2,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 02:15:00,Bedroom,Lights,2.0,17.4,66.7,0,2,2,12,3,0,2025-12-03,0.0005,Night,1,3
2025-12-03 02:15:00,Kitchen,Lights,2.0,22.7,71.6,0,2,2,12,3,0,2025-12-03,0.0005,Night,2,3
2025-12-03 02:15:00,Kitchen,Heater,10.0,24.5,77.5,0,2,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 02:15:00,Office,AC,50.0,22.1,69.0,0,2,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 02:15:00,Office,Fan,5.0,20.8,58.3,0,2,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 02:15:00,Office,Lights,2.0,20.0,61.4,0,2,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 02:15:00,Bathroom,Lights,2.0,20.9,80.4,0,2,2,12,3,0,2025-12-03,0.0005,Night,0,3
2025-12-03 02:15:00,Bathroom,Heater,10.0,23.5,85.6,0,2,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 02:30:00,Living Room,AC,1517.0,2.5,50.6,1,2,2,12,3,0,2025-12-03,0.3792,Night,3,0
2025-12-03 02:30:00,Living Room,Fan,5.0,4.9,35.8,0,2,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 02:30:00,Living Room,Lights,52.9,4.9,52.7,1,2,2,12,3,0,2025-12-03,0.0132,Night,3,3
2025-12-03 02:30:00,Bedroom,AC,1208.6,0.2,51.0,1,2,2,12,3,0,2025-12-03,0.3021,Night,1,0
2025-12-03 02:30:00,Bedroom,Fan,5.0,3.0,39.2,0,2,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 02:30:00,Bedroom,Lights,2.0,3.0,56.9,0,2,2,12,3,0,2025-12-03,0.0005,Night,1,3
2025-12-03 02:30:00,Kitchen,Lights,2.0,6.7,57.9,0,2,2,12,3,0,2025-12-03,0.0005,Night,2,3
2025-12-03 02:30:00,Kitchen,Heater,10.0,6.6,58.5,0,2,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 02:30:00,Office,AC,50.0,3.0,42.8,0,2,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 02:30:00,Office,Fan,5.0,3.4,32.0,0,2,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 02:30:00,Office,Lights,2.0,3.3,44.2,0,2,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 02:30:00,Bathroom,Lights,2.0,5.9,66.1,0,2,2,12,3,0,2025-12-03,0.0005,Night,0,3
2025-12-03 02:30:00,Bathroom,Heater,10.0,6.5,62.4,0,2,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 02:45:00,Living Room,AC,50.0,29.2,55.1,0,2,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 02:45:00,Living Room,Fan,77.3,27.3,63.3,1,2,2,12,3,0,2025-12-03,0.0193,Night,3,1
2025-12-03 02:45:00,Living Room,Lights,2.0,29.3,62.1,0,2,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 02:45:00,Bedroom,AC,1169.6,27.3,58.2,1,2,2,12,3,0,2025-12-03,0.2924,Night,1,0
2025-12-03 02:45:00,Bedroom,Fan,84.7,25.9,68.3,1,2,2,12,3,0,2025-12-03,0.0212,Night,1,1
2025-12-03 02:45:00,Bedroom,Lights,2.0,26.1,62.7,0,2,2,12,3,0,2025-12-03,0.0005,Night,1,3
2025-12-03 02:45:00,Kitchen,Lights,82.2,31.1,72.8,1,2,2,12,3,0,2025-12-03,0.0206,Night,2,3
2025-12-03 02:45:00,Kitchen,Heater,10.0,31.0,75.5,0,2,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 02:45:00,Office,AC,50.0,29.3,49.2,0,2,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 02:45:00,Office,Fan,5.0,28.0,58.8,0,2,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 02:45:00,Office,Lights,2.0,28.8,56.3,0,2,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 02:45:00,Bathroom,Lights,35.7,29.8,77.5,1,2,2,12,3,0,2025-12-03,0.0089,Night,0,3
2025-12-03 02:45:00,Bathroom,Heater,10.0,30.5,80.7,0,2,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 03:00:00,Living Room,AC,50.0,13.4,44.1,0,3,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 03:00:00,Living Room,Fan,5.0,12.2,47.2,0,3,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 03:00:00,Living Room,Lights,2.0,12.3,56.1,0,3,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 03:00:00,Bedroom,AC,1350.5,9.6,49.9,1,3,2,12,3,0,2025-12-03,0.3376,Night,1,0
2025-12-03 03:00:00,Bedroom,Fan,75.9,9.1,50.8,1,3,2,12,3,0,2025-12-03,0.019,Night,1,1
2025-12-03 03:00:00,Bedroom,Lights,2.0,10.0,56.2,0,3,2,12,3,0,2025-12-03,0.0005,Night,1,3
2025-12-03 03:00:00,Kitchen,Lights,79.6,16.5,64.5,1,3,2,12,3,0,2025-12-03,0.0199,Night,2,3
2025-12-03 03:00:00,Kitchen,Heater,10.0,13.8,58.9,0,3,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 03:00:00,Office,AC,50.0,12.6,41.8,0,3,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 03:00:00,Office,Fan,5.0,11.5,42.2,0,3,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 03:00:00,Office,Lights,88.4,12.3,51.6,1,3,2,12,3,0,2025-12-03,0.0221,Night,4,3
2025-12-03 03:00:00,Bathroom,Lights,2.0,14.7,67.9,0,3,2,12,3,0,2025-12-03,0.0005,Night,0,3
2025-12-03 03:00:00,Bathroom,Heater,10.0,12.7,68.7,0,3,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 03:15:00,Living Room,AC,50.0,13.3,72.5,0,3,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 03:15:00,Living Room,Fan,5.0,12.3,77.7,0,3,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 03:15:00,Living Room,Lights,56.0,12.3,78.6,1,3,2,12,3,0,2025-12-03,0.014,Night,3,3
2025-12-03 03:15:00,Bedroom,AC,1302.9,11.1,74.6,1,3,2,12,3,0,2025-12-03,0.3257,Night,1,0
2025-12-03 03:15:00,Bedroom,Fan,5.0,11.3,78.6,0,3,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 03:15:00,Bedroom,Lights,2.0,10.2,80.0,0,3,2,12,3,0,2025-12-03,0.0005,Night,1,3
2025-12-03 03:15:00,Kitchen,Lights,67.0,15.2,84.1,1,3,2,12,3,0,2025-12-03,0.0168,Night,2,3
2025-12-03 03:15:00,Kitchen,Heater,10.0,15.2,76.4,0,3,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 03:15:00,Office,AC,50.0,13.2,67.0,0,3,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 03:15:00,Office,Fan,5.0,13.1,71.6,0,3,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 03:15:00,Office,Lights,78.7,10.7,71.7,1,3,2,12,3,0,2025-12-03,0.0197,Night,4,3
2025-12-03 03:15:00,Bathroom,Lights,38.5,12.3,95.0,1,3,2,12,3,0,2025-12-03,0.0096,Night,0,3
2025-12-03 03:15:00,Bathroom,Heater,10.0,12.3,88.1,0,3,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 03:30:00,Living Room,AC,50.0,15.1,56.2,0,3,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 03:30:00,Living Room,Fan,73.9,16.5,58.4,1,3,2,12,3,0,2025-12-03,0.0185,Night,3,1
2025-12-03 03:30:00,Living Room,Lights,2.0,17.5,58.5,0,3,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 03:30:00,Bedroom,AC,50.0,14.6,56.1,0,3,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 03:30:00,Bedroom,Fan,5.0,15.5,61.6,0,3,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 03:30:00,Bedroom,Lights,45.8,16.1,66.4,1,3,2,12,3,0,2025-12-03,0.0114,Night,1,3
2025-12-03 03:30:00,Kitchen,Lights,71.4,20.6,70.0,1,3,2,12,3,0,2025-12-03,0.0178,Night,2,3
2025-12-03 03:30:00,Kitchen,Heater,10.0,20.0,65.0,0,3,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 03:30:00,Office,AC,50.0,15.2,51.6,0,3,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 03:30:00,Office,Fan,5.0,16.6,50.3,0,3,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 03:30:00,Office,Lights,2.0,17.3,54.6,0,3,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 03:30:00,Bathroom,Lights,42.8,18.4,77.8,1,3,2,12,3,0,2025-12-03,0.0107,Night,0,3
2025-12-03 03:30:00,Bathroom,Heater,10.0,18.2,69.1,0,3,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 03:45:00,Living Room,AC,1570.2,25.5,56.7,1,3,2,12,3,0,2025-12-03,0.3926,Night,3,0
2025-12-03 03:45:00,Living Room,Fan,83.0,26.0,48.3,1,3,2,12,3,0,2025-12-03,0.0208,Night,3,1
2025-12-03 03:45:00,Living Room,Lights,2.0,25.3,53.4,0,3,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 03:45:00,Bedroom,AC,50.0,24.3,58.0,0,3,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 03:45:00,Bedroom,Fan,66.0,24.9,51.9,1,3,2,12,3,0,2025-12-03,0.0165,Night,1,1
2025-12-03 03:45:00,Bedroom,Lights,52.4,23.4,53.2,1,3,2,12,3,0,2025-12-03,0.0131,Night,1,3
2025-12-03 03:45:00,Kitchen,Lights,2.0,28.9,60.3,0,3,2,12,3,0,2025-12-03,0.0005,Night,2,3
2025-12-03 03:45:00,Kitchen,Heater,10.0,30.6,52.2,0,3,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 03:45:00,Office,AC,50.0,25.2,47.4,0,3,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 03:45:00,Office,Fan,5.0,25.3,43.0,0,3,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 03:45:00,Office,Lights,2.0,25.4,48.3,0,3,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 03:45:00,Bathroom,Lights,45.6,26.8,66.4,1,3,2,12,3,0,2025-12-03,0.0114,Night,0,3
2025-12-03 03:45:00,Bathroom,Heater,10.0,27.1,59.1,0,3,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 04:00:00,Living Room,AC,1694.2,19.5,76.1,1,4,2,12,3,0,2025-12-03,0.4236,Night,3,0
2025-12-03 04:00:00,Living Room,Fan,5.0,16.4,75.5,0,4,2,12,3,0,2025-12-03,0.0012,Night,3,1
2025-12-03 04:00:00,Living Room,Lights,2.0,18.9,71.4,0,4,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 04:00:00,Bedroom,AC,1374.5,16.3,81.5,1,4,2,12,3,0,2025-12-03,0.3436,Night,1,0
2025-12-03 04:00:00,Bedroom,Fan,5.0,15.0,80.0,0,4,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 04:00:00,Bedroom,Lights,2.0,16.0,73.4,0,4,2,12,3,0,2025-12-03,0.0005,Night,1,3
2025-12-03 04:00:00,Kitchen,Lights,69.8,22.5,79.3,1,4,2,12,3,0,2025-12-03,0.0174,Night,2,3
2025-12-03 04:00:00,Kitchen,Heater,10.0,20.9,83.8,0,4,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 04:00:00,Office,AC,50.0,18.3,72.0,0,4,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 04:00:00,Office,Fan,5.0,16.9,71.0,0,4,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 04:00:00,Office,Lights,2.0,19.5,64.4,0,4,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 04:00:00,Bathroom,Lights,2.0,20.0,87.8,0,4,2,12,3,0,2025-12-03,0.0005,Night,0,3
2025-12-03 04:00:00,Bathroom,Heater,10.0,19.7,91.8,0,4,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 04:15:00,Living Room,AC,50.0,15.7,58.2,0,4,2,12,3,0,2025-12-03,0.0125,Night,3,0
2025-12-03 04:15:00,Living Room,Fan,74.4,14.3,68.4,1,4,2,12,3,0,2025-12-03,0.0186,Night,3,1
2025-12-03 04:15:00,Living Room,Lights,2.0,15.2,61.8,0,4,2,12,3,0,2025-12-03,0.0005,Night,3,3
2025-12-03 04:15:00,Bedroom,AC,50.0,13.3,64.2,0,4,2,12,3,0,2025-12-03,0.0125,Night,1,0
2025-12-03 04:15:00,Bedroom,Fan,5.0,12.5,69.7,0,4,2,12,3,0,2025-12-03,0.0012,Night,1,1
2025-12-03 04:15:00,Bedroom,Lights,42.4,12.4,63.6,1,4,2,12,3,0,2025-12-03,0.0106,Night,1,3
2025-12-03 04:15:00,Kitchen,Lights,77.1,17.2,69.1,1,4,2,12,3,0,2025-12-03,0.0193,Night,2,3
2025-12-03 04:15:00,Kitchen,Heater,10.0,15.8,64.7,0,4,2,12,3,0,2025-12-03,0.0025,Night,2,2
2025-12-03 04:15:00,Office,AC,50.0,15.4,50.9,0,4,2,12,3,0,2025-12-03,0.0125,Night,4,0
2025-12-03 04:15:00,Office,Fan,5.0,13.0,62.7,0,4,2,12,3,0,2025-12-03,0.0012,Night,4,1
2025-12-03 04:15:00,Office,Lights,2.0,14.5,55.9,0,4,2,12,3,0,2025-12-03,0.0005,Night,4,3
2025-12-03 04:15:00,Bathroom,Lights,37.0,17.1,73.2,1,4,2,12,3,0,2025-12-03,0.0092,Night,0,3
2025-12-03 04:15:00,Bathroom,Heater,10.0,14.7,70.1,0,4,2,12,3,0,2025-12-03,0.0025,Night,0,2
2025-12-03 04:30:00,Living Room,AC,50.0,14.7,44.9,0,4,2,12,3,0,2025-12-03,0.0125,Night,3,0
