timestamp,room,device,power_watts,temperature,humidity,is_device_on
2025-10-26 23:00:00,Bedroom,AC,50,14.3,57.1,0
2025-10-26 23:00:00,Bedroom,Fan,5,14.3,48.4,0
2025-10-26 23:00:00,Bedroom,Lights,51.5,13.7,51.9,1
2025-10-26 23:00:00,Kitchen,Lights,64.8,18.7,56.9,1
2025-10-26 23:00:00,Kitchen,Heater,10,20.2,54.4,0
2025-10-26 23:00:00,Office,AC,50,16.1,49.6,0
2025-10-26 23:00:00,Office,Fan,5,16.0,45.6,0
2025-10-26 23:00:00,Office,Lights,2,16.2,45.3,0
2025-10-26 23:00:00,Bathroom,Lights,2,17.0,65.7,0
2025-10-26 23:00:00,Bathroom,Heater,10,19.4,64.4,0
2025-10-26 23:15:00,Living Room,AC,1479.7,34.4,92.3,1
2025-10-26 23:15:00,Living Room,Fan,5,33.4,77.7,0
2025-10-26 23:15:00,Living Room,Lights,51.3,35.5,83.1,1
2025-10-26 23:15:00,Bedroom,AC,1406.3,32.0,92.2,1
2025-10-26 23:15:00,Bedroom,Fan,5,31.4,82.2,0
2025-10-26 23:15:00,Bedroom,Lights,53.4,32.9,83.7,1
2025-10-26 23:15:00,Kitchen,Lights,61.6,38.2,93.9,1
2025-10-26 23:15:00,Kitchen,Heater,10,37.7,90.9,0
2025-10-26 23:15:00,Office,AC,50,33.2,85.0,0
2025-10-26 23:15:00,Office,Fan,5,33.6,71.6,0
2025-10-26 23:15:00,Office,Lights,2,35.5,81.4,0
2025-10-26 23:15:00,Bathroom,Lights,2,35.4,95,0
2025-10-26 23:15:00,Bathroom,Heater,1702.8,34.5,94.8,1
2025-10-26 23:30:00,Living Room,AC,50,18.9,44.5,0
2025-10-26 23:30:00,Living Room,Fan,66.7,19.8,41.9,1
2025-10-26 23:30:00,Living Room,Lights,61.1,18.9,36.2,1
2025-10-26 23:30:00,Bedroom,AC,1349.3,16.5,46.0,1
2025-10-26 23:30:00,Bedroom,Fan,5,17.9,39.2,0
2025-10-26 23:30:00,Bedroom,Lights,54.0,15.6,37.5,1
2025-10-26 23:30:00,Kitchen,Lights,82.3,20.2,43.3,1
2025-10-26 23:30:00,Kitchen,Heater,10,20.4,42.9,0
2025-10-26 23:30:00,Office,AC,50,18.6,42.6,0
2025-10-26 23:30:00,Office,Fan,5,20.0,36.7,0
2025-10-26 23:30:00,Office,Lights,72.1,17.5,30.4,1
2025-10-26 23:30:00,Bathroom,Lights,38.8,18.4,52.4,1
2025-10-26 23:30:00,Bathroom,Heater,10,18.2,53.2,0
2025-10-26 23:45:00,Living Room,AC,1354.1,36.1,76.0,1
2025-10-26 23:45:00,Living Room,Fan,5,34.0,82.4,0
2025-10-26 23:45:00,Living Room,Lights,58.9,34.0,82.0,1
2025-10-26 23:45:00,Bedroom,AC,1303.1,33.0,84.5,1
2025-10-26 23:45:00,Bedroom,Fan,5,32.4,84.6,0
2025-10-26 23:45:00,Bedroom,Lights,45.5,31.8,87.2,1
2025-10-26 23:45:00,Kitchen,Lights,2,37.0,89.0,0
2025-10-26 23:45:00,Kitchen,Heater,10,39.5,84.4,0
2025-10-26 23:45:00,Office,AC,1411.5,35.3,74.8,1
2025-10-26 23:45:00,Office,Fan,5,34.4,77.5,0
2025-10-26 23:45:00,Office,Lights,68.1,32.6,80.4,1
2025-10-26 23:45:00,Bathroom,Lights,2,34.4,95,0
2025-10-26 23:45:00,Bathroom,Heater,10,36.3,90.7,0
2025-10-27 00:00:00,Living Room,AC,1385.5,30.4,53.1,1
2025-10-27 00:00:00,Living Room,Fan,66.5,30.9,60.4,1
2025-10-27 00:00:00,Living Room,Lights,2,29.3,59.0,0
2025-10-27 00:00:00,Bedroom,AC,1411.6,28.7,58.4,1
2025-10-27 00:00:00,Bedroom,Fan,5,29.1,63.9,0
2025-10-27 00:00:00,Bedroom,Lights,42.8,28.5,57.1,1
2025-10-27 00:00:00,Kitchen,Lights,79.1,32.9,64.0,1
2025-10-27 00:00:00,Kitchen,Heater,10,33.3,65.4,0
2025-10-27 00:00:00,Office,AC,50,31.6,46.9,0
2025-10-27 00:00:00,Office,Fan,5,30.6,51.6,0
2025-10-27 00:00:00,Office,Lights,73.4,28.7,48.9,1
2025-10-27 00:00:00,Bathroom,Lights,2,30.9,69.6,0
2025-10-27 00:00:00,Bathroom,Heater,10,30.3,71.8,0
2025-10-27 00:15:00,Living Room,AC,1384.5,26.1,63.2,1
2025-10-27 00:15:00,Living Room,Fan,72.6,26.5,52.0,1
2025-10-27 00:15:00,Living Room,Lights,68.6,24.8,54.7,1
2025-10-27 00:15:00,Bedroom,AC,50,25.1,62.1,0
2025-10-27 00:15:00,Bedroom,Fan,5,24.5,55.3,0
2025-10-27 00:15:00,Bedroom,Lights,53.2,21.4,58.3,1
2025-10-27 00:15:00,Kitchen,Lights,76.5,26.4,60.9,1
2025-10-27 00:15:00,Kitchen,Heater,10,29.1,62.0,0
2025-10-27 00:15:00,Office,AC,50,27.2,57.0,0
2025-10-27 00:15:00,Office,Fan,5,27.5,46.8,0
2025-10-27 00:15:00,Office,Lights,83.6,24.1,50.9,1
2025-10-27 00:15:00,Bathroom,Lights,47.7,25.6,66.1,1
2025-10-27 00:15:00,Bathroom,Heater,10,28.0,72.6,0
2025-10-27 00:30:00,Living Room,AC,50,29.9,74.0,0
2025-10-27 00:30:00,Living Room,Fan,5,30.7,66.9,0
2025-10-27 00:30:00,Living Room,Lights,59.7,30.3,79.2,1
2025-10-27 00:30:00,Bedroom,AC,1376.3,27.7,81.1,1
2025-10-27 00:30:00,Bedroom,Fan,5,28.2,71.1,0
2025-10-27 00:30:00,Bedroom,Lights,52.9,27.1,81.7,1
2025-10-27 00:30:00,Kitchen,Lights,2,33.2,87.7,0
2025-10-27 00:30:00,Kitchen,Heater,10,30.8,79.4,0
2025-10-27 00:30:00,Office,AC,50,30.5,68.7,0
2025-10-27 00:30:00,Office,Fan,5,30.2,58.8,0
2025-10-27 00:30:00,Office,Lights,2,29.8,72.6,0
2025-10-27 00:30:00,Bathroom,Lights,44.9,30.2,94.7,1
2025-10-27 00:30:00,Bathroom,Heater,10,28.4,90.8,0
2025-10-27 00:45:00,Living Room,AC,50,32.7,77.5,0
2025-10-27 00:45:00,Living Room,Fan,5,31.1,84.2,0
2025-10-27 00:45:00,Living Room,Lights,57.2,30.9,83.9,1
2025-10-27 00:45:00,Bedroom,AC,1530.4,31.0,79.3,1
2025-10-27 00:45:00,Bedroom,Fan,5,28.9,88.2,0
2025-10-27 00:45:00,Bedroom,Lights,41.3,28.8,81.6,1
2025-10-27 00:45:00,Kitchen,Lights,70.5,34.4,88.5,1
2025-10-27 00:45:00,Kitchen,Heater,10,33.3,95,0
2025-10-27 00:45:00,Office,AC,50,31.9,74.1,0
2025-10-27 00:45:00,Office,Fan,5,31.3,82.5,0
2025-10-27 00:45:00,Office,Lights,68.8,30.6,76.2,1
2025-10-27 00:45:00,Bathroom,Lights,2,31.4,95,0
2025-10-27 00:45:00,Bathroom,Heater,10,31.9,95,0
2025-10-27 01:00:00,Living Room,AC,1546.7,28.0,61.5,1
2025-10-27 01:00:00,Living Room,Fan,81.4,30.4,62.3,1
2025-10-27 01:00:00,Living Room,Lights,62.1,27.3,47.5,1
2025-10-27 01:00:00,Bedroom,AC,1453.9,25.1,66.6,1
2025-10-27 01:00:00,Bedroom,Fan,5,27.0,63.0,0
2025-10-27 01:00:00,Bedroom,Lights,2,25.7,49.8,0
2025-10-27 01:00:00,Kitchen,Lights,2,31.1,54.7,0
2025-10-27 01:00:00,Kitchen,Heater,10,30.7,61.5,0
2025-10-27 01:00:00,Office,AC,1798.0,26.6,54.7,1
2025-10-27 01:00:00,Office,Fan,5,28.8,57.6,0
2025-10-27 01:00:00,Office,Lights,67.6,27.1,45.3,1
2025-10-27 01:00:00,Bathroom,Lights,2,27.7,61.3,0
2025-10-27 01:00:00,Bathroom,Heater,10,29.5,65.4,0
2025-10-27 01:15:00,Living Room,AC,1314.2,31.8,69.4,1
2025-10-27 01:15:00,Living Room,Fan,5,30.5,73.0,0
2025-10-27 01:15:00,Living Room,Lights,54.0,30.1,76.3,1
2025-10-27 01:15:00,Bedroom,AC,1331.4,29.5,71.9,1
2025-10-27 01:15:00,Bedroom,Fan,5,29.6,73.2,0
2025-10-27 01:15:00,Bedroom,Lights,42.8,28.9,78.3,1
2025-10-27 01:15:00,Kitchen,Lights,65.8,32.7,84.1,1
2025-10-27 01:15:00,Kitchen,Heater,10,34.0,86.3,0
2025-10-27 01:15:00,Office,AC,1790.6,32.6,62.3,1
2025-10-27 01:15:00,Office,Fan,5,32.1,70.3,0
2025-10-27 01:15:00,Office,Lights,72.9,30.3,72.4,1
2025-10-27 01:15:00,Bathroom,Lights,36.6,31.5,92.5,1
2025-10-27 01:15:00,Bathroom,Heater,10,33.1,90.5,0
2025-10-27 01:30:00,Living Room,AC,1521.4,29.5,67.7,1
2025-10-27 01:30:00,Living Room,Fan,5,29.2,69.3,0
2025-10-27 01:30:00,Living Room,Lights,53.1,31.0,71.2,1
2025-10-27 01:30:00,Bedroom,AC,1187.4,28.6,74.3,1
2025-10-27 01:30:00,Bedroom,Fan,5,26.9,70.5,0
2025-10-27 01:30:00,Bedroom,Lights,54.1,28.9,70.5,1
2025-10-27 01:30:00,Kitchen,Lights,64.7,34.0,79.4,1
2025-10-27 01:30:00,Kitchen,Heater,10,33.6,81.7,0
2025-10-27 01:30:00,Office,AC,50,30.9,65.2,0
2025-10-27 01:30:00,Office,Fan,5,28.6,58.6,0
2025-10-27 01:30:00,Office,Lights,2,31.4,63.6,0
2025-10-27 01:30:00,Bathroom,Lights,44.0,31.4,83.2,1
2025-10-27 01:30:00,Bathroom,Heater,10,31.1,86.9,0
2025-10-27 01:45:00,Living Room,AC,50,20.6,62.4,0
2025-10-27 01:45:00,Living Room,Fan,5,20.6,66.2,0
2025-10-27 01:45:00,Living Room,Lights,67.8,21.8,57.5,1
2025-10-27 01:45:00,Bedroom,AC,1528.8,19.2,62.9,1
2025-10-27 01:45:00,Bedroom,Fan,5,18.9,69.7,0
2025-10-27 01:45:00,Bedroom,Lights,46.1,18.6,57.4,1
2025-10-27 01:45:00,Kitchen,Lights,71.2,24.1,63.3,1
2025-10-27 01:45:00,Kitchen,Heater,10,24.9,66.4,0
2025-10-27 01:45:00,Office,AC,50,21.1,56.6,0
2025-10-27 01:45:00,Office,Fan,5,21.7,61.4,0
2025-10-27 01:45:00,Office,Lights,2,20.5,51.7,0
2025-10-27 01:45:00,Bathroom,Lights,44.4,21.0,72.2,1
2025-10-27 01:45:00,Bathroom,Heater,10,21.8,73.0,0
2025-10-27 02:00:00,Living Room,AC,50,27.9,67.3,0
2025-10-27 02:00:00,Living Room,Fan,5,29.3,67.0,0
2025-10-27 02:00:00,Living Room,Lights,63.9,31.1,66.9,1
2025-10-27 02:00:00,Bedroom,AC,1457.1,25.9,74.2,1
2025-10-27 02:00:00,Bedroom,Fan,5,28.6,70.7,0
2025-10-27 02:00:00,Bedroom,Lights,43.9,29.0,70.0,1
2025-10-27 02:00:00,Kitchen,Lights,80.7,33.4,74.7,1
2025-10-27 02:00:00,Kitchen,Heater,10,33.0,65.2,0
2025-10-27 02:00:00,Office,AC,50,28.0,62.1,0
2025-10-27 02:00:00,Office,Fan,5,30.2,61.7,0
2025-10-27 02:00:00,Office,Lights,88.4,30.7,65.9,1
2025-10-27 02:00:00,Bathroom,Lights,39.0,32.2,87.0,1
2025-10-27 02:00:00,Bathroom,Heater,10,32.7,70.5,0
2025-10-27 02:15:00,Living Room,AC,50,26.5,81.0,0
2025-10-27 02:15:00,Living Room,Fan,5,23.2,74.0,0
2025-10-27 02:15:00,Living Room,Lights,2,24.1,65.9,0
2025-10-27 02:15:00,Bedroom,AC,1196.9,23.4,81.8,1
2025-10-27 02:15:00,Bedroom,Fan,5,21.3,82.0,0
2025-10-27 02:15:00,Bedroom,Lights,48.8,23.3,72.8,1
2025-10-27 02:15:00,Kitchen,Lights,73.6,27.5,77.4,1
2025-10-27 02:15:00,Kitchen,Heater,10,27.4,84.2,0
2025-10-27 02:15:00,Office,AC,50,26.1,72.0,0
2025-10-27 02:15:00,Office,Fan,5,23.2,71.8,0
2025-10-27 02:15:00,Office,Lights,2,24.4,64.2,0
2025-10-27 02:15:00,Bathroom,Lights,41.9,25.6,84.8,1
2025-10-27 02:15:00,Bathroom,Heater,10,23.9,89.4,0
2025-10-27 02:30:00,Living Room,AC,1514.9,16.8,41.4,1
2025-10-27 02:30:00,Living Room,Fan,5,14.9,45.4,0
2025-10-27 02:30:00,Living Room,Lights,64.8,18.4,46.0,1
2025-10-27 02:30:00,Bedroom,AC,50,16.6,48.2,0
2025-10-27 02:30:00,Bedroom,Fan,84.3,14.3,49.1,1
2025-10-27 02:30:00,Bedroom,Lights,53.8,16.3,44.2,1
2025-10-27 02:30:00,Kitchen,Lights,63.4,21.1,51.7,1
2025-10-27 02:30:00,Kitchen,Heater,10,20.5,51.0,0
2025-10-27 02:30:00,Office,AC,50,16.8,40.2,0
2025-10-27 02:30:00,Office,Fan,5,16.5,36.1,0
2025-10-27 02:30:00,Office,Lights,72.8,18.1,40.6,1
2025-10-27 02:30:00,Bathroom,Lights,43.2,17.7,56.5,1
2025-10-27 02:30:00,Bathroom,Heater,10,18.9,58.2,0
2025-10-27 02:45:00,Living Room,AC,50,26.2,81.4,0
2025-10-27 02:45:00,Living Room,Fan,5,25.6,81.1,0
2025-10-27 02:45:00,Living Room,Lights,63.8,22.9,71.5,1
2025-10-27 02:45:00,Bedroom,AC,1278.9,23.5,81.2,1
2025-10-27 02:45:00,Bedroom,Fan,5,23.2,84.7,0
2025-10-27 02:45:00,Bedroom,Lights,2,21.1,73.6,0
2025-10-27 02:45:00,Kitchen,Lights,77.9,27.4,81.7,1
2025-10-27 02:45:00,Kitchen,Heater,1887.2,28.0,82.0,1
2025-10-27 02:45:00,Office,AC,50,25.3,75.2,0
2025-10-27 02:45:00,Office,Fan,5,26.5,74.2,0
2025-10-27 02:45:00,Office,Lights,2,23.9,70.0,0
2025-10-27 02:45:00,Bathroom,Lights,42.6,25.0,86.7,1
2025-10-27 02:45:00,Bathroom,Heater,10,27.5,90.6,0
2025-10-27 03:00:00,Living Room,AC,50,20.9,40.6,0
2025-10-27 03:00:00,Living Room,Fan,79.7,21.5,36.7,1
2025-10-27 03:00:00,Living Room,Lights,63.4,20.1,34.3,1
2025-10-27 03:00:00,Bedroom,AC,1224.9,19.2,43.3,1
2025-10-27 03:00:00,Bedroom,Fan,5,17.8,38.0,0
2025-10-27 03:00:00,Bedroom,Lights,2,17.0,40.3,0
2025-10-27 03:00:00,Kitchen,Lights,71.7,23.3,40.9,1
2025-10-27 03:00:00,Kitchen,Heater,10,23.6,38.2,0
2025-10-27 03:00:00,Office,AC,50,20.9,34.9,0
2025-10-27 03:00:00,Office,Fan,5,19.8,35.8,0
2025-10-27 03:00:00,Office,Lights,77.2,20.2,27.4,1
2025-10-27 03:00:00,Bathroom,Lights,40.9,21.2,50.8,1
2025-10-27 03:00:00,Bathroom,Heater,10,20.8,41.9,0
2025-10-27 03:15:00,Living Room,AC,50,17.8,52.7,0
2025-10-27 03:15:00,Living Room,Fan,5,18.3,45.1,0
2025-10-27 03:15:00,Living Room,Lights,68.1,18.6,45.7,1
2025-10-27 03:15:00,Bedroom,AC,1460.3,14.9,57.9,1
2025-10-27 03:15:00,Bedroom,Fan,5,16.3,49.1,0
2025-10-27 03:15:00,Bedroom,Lights,2,17.6,48.6,0
2025-10-27 03:15:00,Kitchen,Lights,64.3,21.9,52.4,1
2025-10-27 03:15:00,Kitchen,Heater,10,20.8,51.7,0
2025-10-27 03:15:00,Office,AC,50,17.5,47.2,0
2025-10-27 03:15:00,Office,Fan,5,18.6,38.2,0
2025-10-27 03:15:00,Office,Lights,2,18.5,39.4,0
2025-10-27 03:15:00,Bathroom,Lights,2,20.6,62.0,0
2025-10-27 03:15:00,Bathroom,Heater,10,17.7,60.5,0
2025-10-27 03:30:00,Living Room,AC,50,32.1,70.7,0
2025-10-27 03:30:00,Living Room,Fan,75.6,30.1,75.0,1
2025-10-27 03:30:00,Living Room,Lights,2,32.3,71.1,0
2025-10-27 03:30:00,Bedroom,AC,1176.6,29.1,72.7,1
2025-10-27 03:30:00,Bedroom,Fan,80.6,28.9,78.7,1
2025-10-27 03:30:00,Bedroom,Lights,54.8,30.9,76.7,1
2025-10-27 03:30:00,Kitchen,Lights,2,34.7,82.9,0
2025-10-27 03:30:00,Kitchen,Heater,10,35.1,79.9,0
2025-10-27 03:30:00,Office,AC,1608.9,30.7,63.1,1
2025-10-27 03:30:00,Office,Fan,5,30.5,71.5,0
2025-10-27 03:30:00,Office,Lights,73.4,31.7,67.8,1
2025-10-27 03:30:00,Bathroom,Lights,43.6,34.1,87.1,1
2025-10-27 03:30:00,Bathroom,Heater,10,32.5,87.0,0
2025-10-27 03:45:00,Living Room,AC,50,27.3,44.0,0
2025-10-27 03:45:00,Living Room,Fan,5,26.2,40.3,0
2025-10-27 03:45:00,Living Room,Lights,2,26.3,55.1,0
2025-10-27 03:45:00,Bedroom,AC,50,25.0,50.5,0
2025-10-27 03:45:00,Bedroom,Fan,83.1,23.9,43.9,1
2025-10-27 03:45:00,Bedroom,Lights,2,25.8,56.5,0
2025-10-27 03:45:00,Kitchen,Lights,2,30.2,59.8,0
2025-10-27 03:45:00,Kitchen,Heater,10,29.2,54.3,0
2025-10-27 03:45:00,Office,AC,50,27.0,42.9,0
2025-10-27 03:45:00,Office,Fan,5,25.8,35.3,0
2025-10-27 03:45:00,Office,Lights,2,27.7,46.6,0
2025-10-27 03:45:00,Bathroom,Lights,2,28.1,68.8,0
2025-10-27 03:45:00,Bathroom,Heater,10,26.4,60.8,0
2025-10-27 04:00:00,Living Room,AC,50,17.9,51.3,0
2025-10-27 04:00:00,Living Room,Fan,5,18.4,61.4,0
2025-10-27 04:00:00,Living Room,Lights,2,16.9,59.0,0
2025-10-27 04:00:00,Bedroom,AC,50,14.5,55.9,0
2025-10-27 04:00:00,Bedroom,Fan,5,17.5,67.4,0
2025-10-27 04:00:00,Bedroom,Lights,46.2,15.2,61.9,1
2025-10-27 04:00:00,Kitchen,Lights,81.1,19.4,70.1,1
2025-10-27 04:00:00,Kitchen,Heater,10,20.9,65.9,0
2025-10-27 04:00:00,Office,AC,50,16.5,49.1,0
2025-10-27 04:00:00,Office,Fan,5,18.0,55.6,0
2025-10-27 04:00:00,Office,Lights,84.1,15.9,58.3,1
2025-10-27 04:00:00,Bathroom,Lights,44.8,16.9,78.6,1
2025-10-27 04:00:00,Bathroom,Heater,10,19.5,71.7,0
2025-10-27 04:15:00,Living Room,AC,1311.7,31.0,64.1,1
2025-10-27 04:15:00,Living Room,Fan,5,30.1,61.9,0
2025-10-27 04:15:00,Living Room,Lights,57.6,30.2,70.4,1
2025-10-27 04:15:00,Bedroom,AC,1268.1,29.5,72.0,1
2025-10-27 04:15:00,Bedroom,Fan,5,28.5,64.2,0
2025-10-27 04:15:00,Bedroom,Lights,2,27.8,72.4,0
2025-10-27 04:15:00,Kitchen,Lights,73.6,33.3,74.8,1
2025-10-27 04:15:00,Kitchen,Heater,10,35.2,72.3,0
2025-10-27 04:15:00,Office,AC,1809.8,32.4,61.3,1
2025-10-27 04:15:00,Office,Fan,5,30.3,54.4,0
2025-10-27 04:15:00,Office,Lights,84.8,30.7,65.1,1
2025-10-27 04:15:00,Bathroom,Lights,39.6,30.3,81.7,1
2025-10-27 04:15:00,Bathroom,Heater,10,31.8,75.9,0
2025-10-27 04:30:00,Living Room,AC,50,22.7,57.2,0
2025-10-27 04:30:00,Living Room,Fan,5,24.4,65.3,0
2025-10-27 04:30:00,Living Room,Lights,2,24.5,65.7,0
2025-10-27 04:30:00,Bedroom,AC,1486.3,19.6,58.9,1
2025-10-27 04:30:00,Bedroom,Fan,84.4,22.5,67.3,1
2025-10-27 04:30:00,Bedroom,Lights,2,21.1,71.1,0
2025-10-27 04:30:00,Kitchen,Lights,2,26.4,76.4,0
2025-10-27 04:30:00,Kitchen,Heater,10,26.4,76.6,0
2025-10-27 04:30:00,Office,AC,50,22.7,49.1,0
2025-10-27 04:30:00,Office,Fan,5,25.3,55.6,0
2025-10-27 04:30:00,Office,Lights,2,23.0,58.9,0
2025-10-27 04:30:00,Bathroom,Lights,2,25.1,82.5,0
2025-10-27 04:30:00,Bathroom,Heater,10,25.0,80.1,0
2025-10-27 04:45:00,Living Room,AC,50,18.6,61.6,0
2025-10-27 04:45:00,Living Room,Fan,5,21.8,48.6,0
2025-10-27 04:45:00,Living Room,Lights,61.8,21.2,62.1,1
2025-10-27 04:45:00,Bedroom,AC,50,16.2,62.8,0
2025-10-27 04:45:00,Bedroom,Fan,5,17.9,50.6,0
2025-10-27 04:45:00,Bedroom,Lights,48.1,19.5,62.7,1
2025-10-27 04:45:00,Kitchen,Lights,82.5,24.4,66.9,1
2025-10-27 04:45:00,Kitchen,Heater,10,22.3,59.4,0
2025-10-27 04:45:00,Office,AC,50,19.7,51.5,0
2025-10-27 04:45:00,Office,Fan,5,21.9,43.5,0
2025-10-27 04:45:00,Office,Lights,2,21.9,57.5,0
2025-10-27 04:45:00,Bathroom,Lights,43.3,22.1,76.4,1
2025-10-27 04:45:00,Bathroom,Heater,10,22.0,66.0,0
2025-10-27 05:00:00,Living Room,AC,1278.8,32.1,84.1,1
2025-10-27 05:00:00,Living Room,Fan,5,33.0,77.4,0
2025-10-27 05:00:00,Living Room,Lights,65.7,32.3,80.1,1
2025-10-27 05:00:00,Bedroom,AC,1423.7,30.6,86.4,1
2025-10-27 05:00:00,Bedroom,Fan,5,29.4,78.1,0
2025-10-27 05:00:00,Bedroom,Lights,2,30.6,79.5,0
2025-10-27 05:00:00,Kitchen,Lights,66.3,34.7,83.5,1
2025-10-27 05:00:00,Kitchen,Heater,10,34.6,94.7,0
2025-10-27 05:00:00,Office,AC,50,31.6,79.8,0
2025-10-27 05:00:00,Office,Fan,5,32.8,73.4,0
2025-10-27 05:00:00,Office,Lights,68.3,32.2,70.4,1
2025-10-27 05:00:00,Bathroom,Lights,44.9,33.0,93.2,1
2025-10-27 05:00:00,Bathroom,Heater,10,33.3,95,0
2025-10-27 05:15:00,Living Room,AC,50,33.3,76.5,0
2025-10-27 05:15:00,Living Room,Fan,80.8,33.6,73.1,1
2025-10-27 05:15:00,Living Room,Lights,64.8,34.9,66.8,1
2025-10-27 05:15:00,Bedroom,AC,1404.8,31.9,82.7,1
2025-10-27 05:15:00,Bedroom,Fan,5,31.5,74.0,0
2025-10-27 05:15:00,Bedroom,Lights,47.9,32.9,72.0,1
2025-10-27 05:15:00,Kitchen,Lights,2,37.5,76.4,0
2025-10-27 05:15:00,Kitchen,Heater,10,37.7,72.7,0
2025-10-27 05:15:00,Office,AC,50,33.3,74.4,0
2025-10-27 05:15:00,Office,Fan,82.8,33.0,65.4,1
2025-10-27 05:15:00,Office,Lights,68.2,34.4,62.2,1
2025-10-27 05:15:00,Bathroom,Lights,42.2,36.7,80.5,1
2025-10-27 05:15:00,Bathroom,Heater,10,34.2,85.0,0
2025-10-27 05:30:00,Living Room,AC,1356.6,30.6,81.5,1
2025-10-27 05:30:00,Living Room,Fan,5,32.1,88.0,0
2025-10-27 05:30:00,Living Room,Lights,68.7,31.6,80.0,1
2025-10-27 05:30:00,Bedroom,AC,1547.0,28.3,83.6,1
2025-10-27 05:30:00,Bedroom,Fan,5,30.3,89.8,0
2025-10-27 05:30:00,Bedroom,Lights,2,29.3,79.8,0
2025-10-27 05:30:00,Kitchen,Lights,2,33.2,83.5,0
2025-10-27 05:30:00,Kitchen,Heater,10,32.1,92.9,0
2025-10-27 05:30:00,Office,AC,50,29.8,77.2,0
2025-10-27 05:30:00,Office,Fan,5,30.8,82.2,0
2025-10-27 05:30:00,Office,Lights,72.9,31.0,74.3,1
2025-10-27 05:30:00,Bathroom,Lights,45.6,31.5,91.0,1
2025-10-27 05:30:00,Bathroom,Heater,10,31.3,95,0
2025-10-27 05:45:00,Living Room,AC,50,26.9,70.1,0
2025-10-27 05:45:00,Living Room,Fan,68.9,26.4,75.0,1
2025-10-27 05:45:00,Living Room,Lights,2,27.4,61.2,0
2025-10-27 05:45:00,Bedroom,AC,50,25.0,75.9,0
2025-10-27 05:45:00,Bedroom,Fan,5,23.6,78.8,0
2025-10-27 05:45:00,Bedroom,Lights,47.8,24.6,67.7,1
2025-10-27 05:45:00,Kitchen,Lights,67.3,28.6,67.9,1
2025-10-27 05:45:00,Kitchen,Heater,10,31.5,74.7,0
2025-10-27 05:45:00,Office,AC,50,26.4,69.7,0
2025-10-27 05:45:00,Office,Fan,5,25.8,70.0,0
2025-10-27 05:45:00,Office,Lights,2,26.6,55.0,0
2025-10-27 05:45:00,Bathroom,Lights,47.1,28.4,76.7,1
2025-10-27 05:45:00,Bathroom,Heater,10,30.2,78.8,0
2025-10-27 06:00:00,Living Room,AC,1482.0,14.2,31.2,1
2025-10-27 06:00:00,Living Room,Fan,5,17.1,39.1,0
2025-10-27 06:00:00,Living Room,Lights,2,15.0,42.0,0
2025-10-27 06:00:00,Bedroom,AC,50,12.0,34.3,0
2025-10-27 06:00:00,Bedroom,Fan,5,14.5,42.2,0
2025-10-27 06:00:00,Bedroom,Lights,52.7,14.8,43.2,1
2025-10-27 06:00:00,Kitchen,Lights,68.1,19.0,52.3,1
2025-10-27 06:00:00,Kitchen,Heater,1973.9,19.9,39.8,1
2025-10-27 06:00:00,Office,AC,50,14.8,30.8,0
2025-10-27 06:00:00,Office,Fan,5,16.6,36.8,0
2025-10-27 06:00:00,Office,Lights,2,15.0,37.2,0
2025-10-27 06:00:00,Bathroom,Lights,2,17.2,60.1,0
2025-10-27 06:00:00,Bathroom,Heater,1535.0,17.9,48.8,1
2025-10-27 06:15:00,Living Room,AC,1439.5,34.3,79.8,1
2025-10-27 06:15:00,Living Room,Fan,5,33.9,75.4,0
2025-10-27 06:15:00,Living Room,Lights,2,33.3,70.5,0
2025-10-27 06:15:00,Bedroom,AC,1200.6,31.9,84.1,1
2025-10-27 06:15:00,Bedroom,Fan,5,32.5,79.6,0
2025-10-27 06:15:00,Bedroom,Lights,2,32.4,75.2,0
2025-10-27 06:15:00,Kitchen,Lights,75.8,37.1,76.1,1
2025-10-27 06:15:00,Kitchen,Heater,10,38.3,73.9,0
2025-10-27 06:15:00,Office,AC,1663.7,34.8,78.1,1
2025-10-27 06:15:00,Office,Fan,5,34.8,72.0,0
2025-10-27 06:15:00,Office,Lights,2,33.9,63.0,0
2025-10-27 06:15:00,Bathroom,Lights,2,34.3,85.8,0
2025-10-27 06:15:00,Bathroom,Heater,1712.4,36.9,86.7,1
2025-10-27 06:30:00,Living Room,AC,50,22.4,61.7,0
2025-10-27 06:30:00,Living Room,Fan,5,22.5,55.7,0
2025-10-27 06:30:00,Living Room,Lights,55.6,21.4,61.4,1
2025-10-27 06:30:00,Bedroom,AC,50,20.2,67.9,0
2025-10-27 06:30:00,Bedroom,Fan,5,20.4,63.4,0
2025-10-27 06:30:00,Bedroom,Lights,2,20.2,66.8,0
2025-10-27 06:30:00,Kitchen,Lights,74.7,25.0,71.7,1
2025-10-27 06:30:00,Kitchen,Heater,10,25.4,66.5,0
2025-10-27 06:30:00,Office,AC,50,22.8,59.6,0
2025-10-27 06:30:00,Office,Fan,5,21.4,54.6,0
2025-10-27 06:30:00,Office,Lights,2,22.2,55.0,0
2025-10-27 06:30:00,Bathroom,Lights,2,21.8,79.8,0
2025-10-27 06:30:00,Bathroom,Heater,1698.6,23.0,72.4,1
2025-10-27 06:45:00,Living Room,AC,1638.8,30.8,72.3,1
2025-10-27 06:45:00,Living Room,Fan,5,32.7,80.3,0
